"","SEXO","EDAD_MADN","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999"
"1",1,12,28,5,3,2,11,9,8,8,14,8
"2",1,13,294,52,17,20,36,35,28,15,18,9
"3",1,14,1392,235,78,89,119,131,55,42,32,21
"4",1,15,3945,597,329,274,363,254,105,79,57,44
"5",1,16,7813,1755,699,649,618,543,234,149,94,60
"6",1,17,13598,2020,1214,990,965,896,401,262,138,119
"7",1,18,15054,2708,1438,1195,1384,1117,513,269,169,127
"8",1,19,18557,2527,1607,1583,1634,1379,562,292,208,152
"9",1,20,15795,2986,2115,1767,1804,1409,564,323,221,157
"10",1,21,18259,3087,2069,1729,1665,1400,550,312,230,168
"11",1,22,18637,3009,2041,1569,1589,1398,548,340,231,146
"12",1,23,18047,2821,1930,1566,1522,1320,578,326,204,165
"13",1,24,17189,2576,1792,1499,1456,1409,559,281,237,145
"14",1,25,15039,2336,1755,1331,1482,1193,470,303,193,141
"15",1,26,13985,2328,1574,1381,1317,1083,514,290,232,149
"16",1,27,12996,1904,1468,1100,1172,1044,478,282,198,120
"17",1,28,12160,2208,1311,1014,1136,955,443,274,170,119
"18",1,29,12705,1479,1110,1072,1166,1004,462,245,192,142
"19",1,30,7624,1532,1150,902,1038,912,406,243,178,126
"20",1,31,8701,1323,903,803,890,753,348,185,145,92
"21",1,32,7309,1127,1011,841,739,680,345,205,132,88
"22",1,33,6661,1371,918,683,770,614,315,170,106,96
"23",1,34,6659,1174,784,685,724,668,285,159,112,79
"24",1,35,5335,843,743,578,620,532,228,161,106,79
"25",1,36,4091,930,624,585,451,363,248,132,105,59
"26",1,37,4263,709,637,430,439,406,188,139,79,48
"27",1,38,3489,812,456,330,407,328,188,87,75,58
"28",1,39,3238,430,350,346,388,359,165,87,66,46
"29",1,40,1439,424,349,295,329,276,142,83,61,40
"30",1,41,1616,323,272,231,230,184,102,74,42,30
"31",1,42,1151,247,242,182,171,160,92,42,40,21
"32",1,43,782,271,198,154,183,140,77,28,14,22
"33",1,44,683,164,137,114,127,102,47,27,17,9
"34",1,45,359,117,101,87,98,52,26,19,10,11
"35",1,46,258,100,63,52,53,49,23,13,13,10
"36",1,47,230,54,61,48,29,28,15,15,8,5
"37",1,48,129,58,45,16,25,23,14,8,8,5
"38",1,49,92,18,16,30,31,28,18,10,8,5
"39",1,50,39,24,135,90,92,95,56,32,21,13
"40",1,99,1304,488,345,300,382,438,346,243,193,152
"41",2,12,37,5,5,8,10,12,8,11,6,9
"42",2,13,261,44,21,28,33,41,26,19,9,15
"43",2,14,1330,216,75,110,129,128,54,35,31,18
"44",2,15,3736,544,302,290,348,284,122,74,64,44
"45",2,16,7436,1637,700,634,604,520,236,154,87,72
"46",2,17,13194,2073,1236,930,1028,887,396,226,158,104
"47",2,18,14623,2727,1414,1230,1282,1213,487,248,197,120
"48",2,19,17594,2520,1714,1544,1682,1332,484,292,212,149
"49",2,20,15618,2953,1995,1761,1691,1428,562,310,250,141
"50",2,21,17699,3024,2182,1623,1607,1376,585,308,234,144
"51",2,22,18355,2916,1971,1580,1615,1387,521,325,227,149
"52",2,23,17547,2826,1904,1493,1573,1414,610,302,233,156
"53",2,24,16936,2451,1716,1532,1568,1458,523,292,217,165
"54",2,25,14471,2280,1760,1402,1499,1218,468,312,204,172
"55",2,26,13593,2317,1609,1360,1217,1104,506,286,185,137
"56",2,27,12857,1946,1498,1137,1178,1096,482,255,189,137
"57",2,28,11930,2161,1267,991,1036,998,414,246,203,125
"58",2,29,12933,1405,1238,1098,1085,1051,511,287,199,152
"59",2,30,7611,1540,1184,911,1025,878,380,237,186,122
"60",2,31,8634,1377,955,858,863,739,383,200,158,100
"61",2,32,7268,1247,968,795,790,769,349,180,133,99
"62",2,33,6497,1329,913,708,814,665,341,169,126,92
"63",2,34,6344,1221,873,699,728,694,303,138,112,82
"64",2,35,5167,907,757,695,698,512,236,148,131,82
"65",2,36,4218,945,689,592,487,373,204,134,122,64
"66",2,37,4275,725,622,458,432,403,204,114,98,49
"67",2,38,3384,780,517,330,405,328,176,106,73,68
"68",2,39,3232,453,393,386,383,359,183,90,56,58
"69",2,40,1394,410,366,267,301,272,136,72,54,29
"70",2,41,1613,331,285,247,242,178,118,59,38,31
"71",2,42,1159,229,245,193,199,174,103,60,32,21
"72",2,43,825,266,189,156,163,133,60,26,27,11
"73",2,44,721,131,142,142,129,100,44,23,22,15
"74",2,45,380,88,97,75,88,70,30,22,10,10
"75",2,46,221,90,71,61,60,35,35,20,10,10
"76",2,47,219,43,74,38,43,42,20,19,7,4
"77",2,48,139,53,37,23,30,31,12,8,5,2
"78",2,49,101,35,33,19,31,27,22,6,5,4
"79",2,50,45,19,107,106,123,94,45,45,28,19
"80",2,99,1308,503,329,286,291,385,280,227,180,151
