"","SEXO","EDAD_MADN","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"1",1,11,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2",1,12,30,9,7,12,16,10,5,7,10,5
"3",1,13,147,55,39,28,30,26,12,13,15,15
"4",1,14,867,268,181,126,95,58,34,16,20,13
"5",1,15,3000,715,595,382,225,129,49,37,21,24
"6",1,16,6921,1634,1090,655,392,226,105,44,40,38
"7",1,17,11359,2760,1544,858,515,257,117,86,50,36
"8",1,18,15578,3152,1660,963,659,331,139,91,81,74
"9",1,19,16171,3216,1684,1044,611,337,171,89,74,73
"10",1,20,17065,3353,1749,1129,659,349,153,108,71,70
"11",1,21,16753,3325,1737,1109,666,373,156,110,88,72
"12",1,22,16823,3268,1750,1027,665,390,159,100,78,85
"13",1,23,15991,3140,1576,998,629,356,139,98,78,82
"14",1,24,15390,2918,1492,950,586,328,153,101,89,79
"15",1,25,14613,2819,1325,843,549,343,152,93,87,65
"16",1,26,13793,2632,1291,853,557,313,146,88,59,60
"17",1,27,12739,2378,1134,704,482,310,108,76,62,67
"18",1,28,11986,2309,997,646,490,263,126,85,69,58
"19",1,29,10865,1953,953,648,400,284,117,85,53,68
"20",1,30,10198,1828,884,589,325,240,87,63,59,47
"21",1,31,9257,1634,733,467,342,229,80,56,47,60
"22",1,32,8352,1403,644,433,307,183,84,65,40,61
"23",1,33,7414,1291,598,426,283,163,76,53,39,54
"24",1,34,6497,1190,533,349,248,144,64,60,29,34
"25",1,35,5764,1052,482,298,229,137,62,40,38,28
"26",1,36,4850,930,460,301,199,113,49,30,30,25
"27",1,37,4045,764,393,246,151,121,56,28,19,21
"28",1,38,3230,613,308,191,129,81,52,25,16,18
"29",1,39,2430,502,246,180,114,54,29,21,13,10
"30",1,40,1854,410,194,125,94,56,28,18,13,16
"31",1,41,1285,282,151,107,73,50,21,9,16,9
"32",1,42,941,239,106,83,61,34,22,15,8,11
"33",1,43,675,176,49,54,43,32,22,12,5,4
"34",1,44,372,133,54,37,27,14,17,6,2,2
"35",1,45,239,83,51,21,20,17,8,3,5,3
"36",1,46,144,44,19,13,14,8,3,4,3,NA
"37",1,47,71,26,20,17,9,9,3,NA,2,4
"38",1,48,55,32,8,12,9,10,NA,NA,3,1
"39",1,49,36,NA,NA,10,7,3,2,3,NA,NA
"40",1,50,NA,12,NA,NA,6,3,1,2,NA,NA
"41",1,99,1626,663,662,635,465,412,294,234,320,316
"42",2,11,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"43",2,12,22,4,6,7,14,9,9,3,8,5
"44",2,13,127,55,41,38,30,19,14,9,11,15
"45",2,14,910,246,162,125,113,59,23,17,19,15
"46",2,15,2796,732,531,414,219,107,54,35,30,26
"47",2,16,6665,1662,1079,645,378,188,96,64,48,29
"48",2,17,10879,2777,1479,900,532,246,119,70,57,39
"49",2,18,14901,3228,1662,960,599,330,130,80,71,48
"50",2,19,15743,3208,1719,1048,540,287,176,89,68,52
"51",2,20,16148,3229,1729,1138,658,358,148,93,76,77
"52",2,21,16142,3372,1752,1088,653,372,145,105,76,75
"53",2,22,16143,3262,1695,1109,656,328,166,92,82,79
"54",2,23,15439,3160,1645,998,605,343,146,95,88,81
"55",2,24,14866,2956,1514,946,583,328,145,88,70,64
"56",2,25,14365,2711,1379,868,590,327,152,79,69,65
"57",2,26,13566,2743,1293,807,515,311,137,79,78,74
"58",2,27,12239,2350,1131,731,484,269,126,68,72,52
"59",2,28,11715,2239,980,693,487,231,136,73,68,58
"60",2,29,10811,2092,982,616,396,227,92,87,61,44
"61",2,30,10001,1805,855,562,340,227,105,55,49,44
"62",2,31,9020,1638,766,483,358,199,93,74,49,61
"63",2,32,8301,1537,656,409,297,190,58,46,45,43
"64",2,33,7299,1394,525,412,278,167,95,44,36,43
"65",2,34,6526,1206,577,341,233,158,60,36,37,24
"66",2,35,5632,1021,472,298,214,135,61,51,30,27
"67",2,36,4825,978,467,290,188,114,60,45,32,27
"68",2,37,4018,779,380,242,180,86,41,27,16,18
"69",2,38,3207,690,317,214,146,97,39,44,20,22
"70",2,39,2487,540,236,162,108,80,35,24,14,18
"71",2,40,1903,435,204,141,96,73,26,24,16,9
"72",2,41,1369,316,159,107,83,44,20,18,11,8
"73",2,42,992,232,114,72,61,41,21,11,9,7
"74",2,43,622,159,87,66,45,37,18,13,5,5
"75",2,44,392,125,73,46,26,17,9,7,4,4
"76",2,45,225,77,46,24,17,13,12,4,3,5
"77",2,46,131,52,28,23,14,10,4,3,3,3
"78",2,47,100,34,22,13,12,4,NA,NA,1,1
"79",2,48,67,19,19,11,5,11,4,NA,1,1
"80",2,49,NA,14,12,NA,NA,4,6,4,NA,1
"81",2,50,99,14,9,NA,NA,NA,NA,1,NA,3
"82",2,99,1445,608,600,606,466,379,314,242,290,268
"83",9,99,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
